Artist name,Description,Wiki URL,Page Views
Giorgio Giulio Clovio,Italian Painter,https://en.wikipedia.org/wiki/Giorgio_Giulio_Clovio,8
Edmund Coates,American Painter,https://en.wikipedia.org/wiki/Edmund_Hillary,"43,956"
George Coates,Australian Painter,https://en.wikipedia.org/wiki/George_Coates,119
Alvin Langdon Coburn,American/British Photographer,https://en.wikipedia.org/wiki/Alvin_Langdon_Coburn,502
Frank Coburn,American,https://en.wikipedia.org/wiki/Frank_Coburn,26
Leon-Matthieu Cochereau,French Painter,https://en.wikipedia.org/wiki/L%C3%A9on_Matthieu_Cochereau,61
Charles-Nicolas Cochin the Younger,French Draughtsman,https://en.wikipedia.org/wiki/Charles-Nicolas_Cochin,205
Malcolm Cochran,American Installation Artist,https://en.wikipedia.org/wiki/Malcolm_Cochran,80
Hieronymus Cock,Flemish Engraver,https://en.wikipedia.org/wiki/Hieronymus_Cock,957
Jan De Cock,Belgian,https://en.wikipedia.org/wiki/Jan_De_Cock,93
Jan Wellens de Cock,Netherlandish Painter,https://en.wikipedia.org/wiki/Jan_Wellens_de_Cock,157
Matthys Cock,Italian Painter,https://en.wikipedia.org/wiki/Matthys_Cock,80
Jean Cocteau,French,https://en.wikipedia.org/wiki/Jean_Cocteau,"21,424"
Viviano Codazzi,Italian Painter,https://en.wikipedia.org/wiki/Viviano_Codazzi,210
Pieter Codde,Dutch Painter,https://en.wikipedia.org/wiki/Pieter_Codde,196
Charles Codman,American Painter,https://en.wikipedia.org/wiki/Charles_Codman,102
Elias V. Coe,American,https://en.wikipedia.org/wiki/List_of_painters_in_the_National_Gallery_of_Art,359
Ethel Louise Coe,American,https://en.wikipedia.org/wiki/Ann_Burdette_Coe,55
Sue Coe,British/American,https://en.wikipedia.org/wiki/Sue_Coe,264
Claudio Coello,Spanish Painter,https://en.wikipedia.org/wiki/Claudio_Coello,404
Leon Cogniet,French Painter,https://en.wikipedia.org/wiki/Leon_Cogniet,48
Bernard Cohen,British Painter,https://en.wikipedia.org/wiki/Bernard_Cohen,14
Jules Coignet,French,https://en.wikipedia.org/wiki/Jules_Coignet,67
Peter Coker,British Painter,https://en.wikipedia.org/wiki/Peter_Coke,518
Cola Dell'Amatrice,Italian Painter,https://en.wikipedia.org/wiki/Nicola_Filotesio,62
Sir William Coldstream,British Painter,https://en.wikipedia.org/wiki/Sir_William_Coldstream,7
George Vicat Cole,British Painter,https://en.wikipedia.org/wiki/George_Vicat_Cole,125
J. Foxcroft Cole,American Painter,https://en.wikipedia.org/wiki/Adelaide_Cole_Chase,43
Thomas Cole,English/American Painter,https://en.wikipedia.org/wiki/Thomas_Cole,"8,021"
Timothy Cole,English/American Engraver,https://en.wikipedia.org/wiki/Timothy_Cole,135
Willie Cole,African-American Sculptor,https://en.wikipedia.org/wiki/Willie_Cole,122
Charles Caryl Coleman,American/Italian Painter,https://en.wikipedia.org/wiki/Charles_Caryl_Coleman,115
Michael Coleman,American Painter,https://en.wikipedia.org/wiki/Michael_Coleman,54
Robert Colescott,African-American Painter,https://en.wikipedia.org/wiki/Robert_Colescott,490
Warrington Colescott,American Printmaker,https://en.wikipedia.org/wiki/Warrington_Colescott,132
Joseph Clement Coll,American Illustrator,https://en.wikipedia.org/wiki/Joseph_Clement_Coll,194
Ettore Colla,Italian Sculptor,https://en.wikipedia.org/wiki/Italian_modern_and_contemporary_art,156
Adriaen Collaert,Flemish Engraver,https://en.wikipedia.org/wiki/Adriaen_Collaert,141
Francisco Collantes,Spanish Painter,https://en.wikipedia.org/wiki/Francisco_Collantes,62
Raphael Collazo,American Painter,https://en.wikipedia.org/wiki/Works_based_on_the_Amityville_haunting,"32,845"
John Collet,British,https://en.wikipedia.org/wiki/John_Collet,2
Edwaert Collier,Dutch Painter,https://en.wikipedia.org/wiki/Edwaert_Collier,11
John Collier,English Painter,https://en.wikipedia.org/wiki/John_Collier,107
Samuel Collings,British,https://en.wikipedia.org/wiki/Samuel_Collings,6
Cecil Collins,British Painter,https://en.wikipedia.org/wiki/Cecil_Collins,23
Charles Collins,British,https://en.wikipedia.org/wiki/Charles_Collins,35
Charles Allston Collins,British Painter,https://en.wikipedia.org/wiki/Charles_Allston_Collins,545
William Collins,British Painter,https://en.wikipedia.org/wiki/William_Collins,64
James Collinson,English Painter,https://en.wikipedia.org/wiki/James_Collinson,939
Mat Collishaw,British,https://en.wikipedia.org/wiki/Mat_Collishaw,575
Marie-Anne Collot,French Sculptor,https://en.wikipedia.org/wiki/Marie-Anne_Collot,186
Samuel Colman 1780-1845,English Painter,https://en.wikipedia.org/wiki/List_of_British_artists,"3,179"
Samuel Colman 1832-1920,American Painter,https://en.wikipedia.org/wiki/Samuel_Colman,597
Michel Colombe,French Sculptor,https://en.wikipedia.org/wiki/Michel_Colombe,106
Joe Colombo,Italian Designer,https://en.wikipedia.org/wiki/Joe_Colombo,154
Adam Colonia,Dutch Painter,https://en.wikipedia.org/wiki/Adam_Colonia,40
Alexander Colquhoun,Scottish/Australian Painter,https://en.wikipedia.org/wiki/Alexander_Colquhoun,4
Robert Colquhoun,British Painter,https://en.wikipedia.org/wiki/Robert_Colquhoun,306
William Robert Colton,French/British,https://en.wikipedia.org/wiki/William_Robert_Colton,70
Alex Colville,Canadian Painter,https://en.wikipedia.org/wiki/Alex_Colville,"6,175"
Marta Colvin Andrade,Chilean Sculptor,https://en.wikipedia.org/wiki/Marta_Colvin,75
Charlotte Buell Coman,American Painter,https://en.wikipedia.org/wiki/Charlotte_Buell_Coman,5
Simon Combes,British Painter,https://en.wikipedia.org/wiki/Simon_Combes,72
The Conant Limner,American Painter,https://en.wikipedia.org/wiki/Comptroller_of_the_Household,"3,218"
Sebastiano Conca,Italian Painter,https://en.wikipedia.org/wiki/Sebastiano_Conca,146
Eduardo Conde,Cuban/American Painter,https://en.wikipedia.org/wiki/Eduardo_Conde,227
Charles Conder,English/Australian Painter,https://en.wikipedia.org/wiki/Charles_Conder,797
George Condo,American Painter,https://en.wikipedia.org/wiki/George_Condo,"3,898"
Davis Cone,American Painter,https://en.wikipedia.org/wiki/Vontae_Davis,"71,976"
Marvin Cone,American Painter,https://en.wikipedia.org/wiki/Marvin_Cone,157
Giambattista Cima da Conegliano,Italian Painter,https://en.wikipedia.org/wiki/Giambattista_Cima_da_Conegliano,1
William Congdon,American Painter,https://en.wikipedia.org/wiki/William_Congdon,143
Gillis Congnet,Flemish Painter,https://en.wikipedia.org/wiki/Gillis_Coignet,123
David de Coninck,Flemish Painter,https://en.wikipedia.org/wiki/David_de_Coninck,88
Gillis van Coninxloo,Flemish Painter,https://en.wikipedia.org/wiki/Gillis_van_Coninxloo,135
John Connah,American Painter,https://en.wikipedia.org/wiki/Connah%27s_Quay_Nomads_F.C.,"3,619"
Philip Connard,English Painter,https://en.wikipedia.org/wiki/Philip_Connard,90
Sybil Connell,American,https://en.wikipedia.org/wiki/Edith%27s_50th_Birthday,"1,001"
Bruce Conner,American,https://en.wikipedia.org/wiki/Bruce_Conner,852
Lois Conner,American Photographer,https://en.wikipedia.org/wiki/Lois_Conner,80
Stephen Conroy,British,https://en.wikipedia.org/wiki/Stephen_Conroy,"1,141"
Pietro Consagra,Italian Sculptor,https://en.wikipedia.org/wiki/Pietro_Consagra,168
John Constable,English Painter,https://en.wikipedia.org/wiki/John_Constable,"9,931"
Lionel Bicknell Constable,English Painter,https://en.wikipedia.org/wiki/John_Constable,"9,931"
Benjamin Constant,French Painter,https://en.wikipedia.org/wiki/Benjamin_Constant,"2,690"
Dimitrios Constantin,Greek Photographer,https://en.wikipedia.org/wiki/Leroy_(film),40
Barrie Cook,British Painter,https://en.wikipedia.org/wiki/Barrie_Cook,"1,293"
Beryl Cook,British Painter,https://en.wikipedia.org/wiki/Beryl_Cook,"1,453"
Ethel Cook,American,https://en.wikipedia.org/wiki/Ethel_Cook,25
Gladys Emerson Cook,American,https://en.wikipedia.org/wiki/Gladys_Emerson_Cook,75
Howard Cook,American Painter,https://en.wikipedia.org/wiki/Howard_Cook,281
Lia Cook,American Textile Artist,https://en.wikipedia.org/wiki/Lia_Cook,82
William Cook of Plymouth,British,https://en.wikipedia.org/wiki/William_Douglas_Cook,54
Barrie Cooke,British/Irish Painter,https://en.wikipedia.org/wiki/Barrie_Cooke,103
Edward William Cooke,British Painter,https://en.wikipedia.org/wiki/Edward_William_Cooke,282
George Cooke,English Engraver,https://en.wikipedia.org/wiki/George_Cooke,21
L.M. Cooke,American,https://en.wikipedia.org/wiki/Alistair_Cooke,"5,835"
C.M. Coolidge,American Illustrator,https://en.wikipedia.org/wiki/C.M._Coolidge,10
Abraham Cooper,British Painter,https://en.wikipedia.org/wiki/Abraham_Cooper,92
Alfred Egerton Cooper,British Painter,https://en.wikipedia.org/wiki/Alfred_Egerton_Cooper,74
Colin Campbell Cooper,American Painter,https://en.wikipedia.org/wiki/Colin_Campbell_Cooper,653
Emma Lampert Cooper,American Painter,https://en.wikipedia.org/wiki/Emma_Lampert_Cooper,242
George Cooper,English Miniaturist,https://en.wikipedia.org/wiki/George_Cooper,352
Samuel Cooper,English Miniaturist,https://en.wikipedia.org/wiki/Samuel_Cooper,113
Thomas Sidney Cooper,British Painter,https://en.wikipedia.org/wiki/Thomas_Sidney_Cooper,379
Washington Bogart Cooper,American Painter,https://en.wikipedia.org/wiki/Washington_Bogart_Cooper,74
William Cooper,British Painter,https://en.wikipedia.org/wiki/William_Cooper,208
Richard Cooper Jr.,British Painter,https://en.wikipedia.org/wiki/Richard_Cooper_Jr.,46
Dirck Volkertszoon Coornhert,Dutch Engraver,https://en.wikipedia.org/wiki/Dirck_Volkertszoon_Coornhert,17
Adriaen Coorte,Dutch Painter,https://en.wikipedia.org/wiki/Adriaen_Coorte,483
Charles West Cope,English Painter,https://en.wikipedia.org/wiki/Charles_West_Cope,313
George Cope,American,https://en.wikipedia.org/wiki/George_Cope,17
Sir Arthur Stockdale Cope,English Painter,https://en.wikipedia.org/wiki/Arthur_Stockdale_Cope,167
John Coplans,British Photographer,https://en.wikipedia.org/wiki/John_Coplans,286
John Singleton Copley,American Painter,https://en.wikipedia.org/wiki/John_Singleton_Copley,"3,364"
Fern Isabel Coppedge,American Painter,https://en.wikipedia.org/wiki/Fern_Coppedge,139
Coppo di Marcovaldo,Italian Painter,https://en.wikipedia.org/wiki/Coppo_di_Marcovaldo,201
Gonzales Coques,Flemish Painter,https://en.wikipedia.org/wiki/Gonzales_Coques,170
Matthew Ridley Corbet,English,https://en.wikipedia.org/wiki/Matthew_Ridley_Corbet,25
Edward Corbett,American Painter,https://en.wikipedia.org/wiki/Edward_Corbett,4
Jon Corbino,Italian/American,https://en.wikipedia.org/wiki/Jon_Corbino,44
Henry Corbould,British Painter,https://en.wikipedia.org/wiki/Henry_Corbould,69
Richard Corbould,English,https://en.wikipedia.org/wiki/Richard_Corbould,46
Le Corbusier,Swiss/French Architect,https://en.wikipedia.org/wiki/Le_Corbusier,"27,062"
Charles Henri Joseph Cordier,French Sculptor,https://en.wikipedia.org/wiki/Charles_Henri_Joseph_Cordier,32
Nicolas Cordier,French Sculptor,https://en.wikipedia.org/wiki/Nicolas_Cordier,174
Thierry De Cordier,Belgian Sculptor,https://en.wikipedia.org/wiki/Thierry_De_Cordier,104
Belisario Corenzio,Italian Painter,https://en.wikipedia.org/wiki/Belisario_Corenzio,153
Lovis Corinth,German Painter,https://en.wikipedia.org/wiki/Lovis_Corinth,"2,357"
The Corinthianizing Painter,Greek Vase Painter,https://en.wikipedia.org/wiki/Black-figure_pottery,"2,338"
Bartolomeo Coriolano,Italian,https://en.wikipedia.org/wiki/Bartolomeo_Coriolano,69
Fernand Cormon,French Painter,https://en.wikipedia.org/wiki/Fernand_Cormon,503
Michele Felice Corne,American Painter,https://en.wikipedia.org/wiki/Michele_Felice_Corne,14
Corneille,Belgian Painter,https://en.wikipedia.org/wiki/Corneille,169
Jean-Baptiste Corneille,French Painter,https://en.wikipedia.org/wiki/Jean-Baptiste_Corneille,50
Corneille de Lyon,Dutch/French Painter,https://en.wikipedia.org/wiki/Corneille_de_Lyon,487
Peter von Cornelius,German Painter,https://en.wikipedia.org/wiki/Peter_von_Cornelius,425
Joseph Cornell,American Assemblage Artist,https://en.wikipedia.org/wiki/Joseph_Cornell,"36,571"
Thomas Cornell,American Painter,https://en.wikipedia.org/wiki/Thomas_Cornell,10
Paul Cornoyer,American Painter,https://en.wikipedia.org/wiki/Paul_Cornoyer,127
Dean Cornwell,American Illustrator/Muralist,https://en.wikipedia.org/wiki/Dean_Cornwell,"1,609"
Jean-Baptiste-Camille Corot,French Painter,https://en.wikipedia.org/wiki/Jean-Baptiste-Camille_Corot,"5,721"
Antonio Corradini,Italian Sculptor,https://en.wikipedia.org/wiki/Antonio_Corradini,992
Correggio,Italian Painter,https://en.wikipedia.org/wiki/Correggio,417
Cornelius Cort,Flemish Engraver,https://en.wikipedia.org/wiki/Cornelius_Cort,12
Edouard Cortes,French Painter,https://en.wikipedia.org/wiki/Edouard_Cortes,6
Jean-Pierre Cortot,French Sculptor,https://en.wikipedia.org/wiki/Jean-Pierre_Cortot,173
Domenico Corvi,Italian Painter,https://en.wikipedia.org/wiki/Domenico_Corvi,83
Stanley Cosgrove,Canadian Painter,https://en.wikipedia.org/wiki/Stanley_Cosgrove,84
Francesco del Cossa,Italian Painter,https://en.wikipedia.org/wiki/Francesco_del_Cossa,819
Jan Cossiers,Flemish Painter,https://en.wikipedia.org/wiki/Jan_Cossiers,326
Artur Timoteo da Costa,Brazilian Painter,https://en.wikipedia.org/wiki/Museu_Afro_Brasil,189
Giovanni Costa,Italian Painter,https://en.wikipedia.org/wiki/Giovanni_Costa,21
Lorenzo Costa,Italian Painter,https://en.wikipedia.org/wiki/Lorenzo_Costa,424
Olga Costa,Mexican Painter,https://en.wikipedia.org/wiki/Olga_Costa,231
Placido Costanzi,Italian Painter,https://en.wikipedia.org/wiki/Placido_Costanzi,108
Gordon Coster,American Photographer,https://en.wikipedia.org/wiki/Nikolaj_Coster-Waldau,"90,238"
John E. Costigan,American,https://en.wikipedia.org/wiki/John_E._Costigan,4
Maria Cosway,English Painter,https://en.wikipedia.org/wiki/Maria_Cosway,"2,008"
Richard Cosway,English Miniaturist,https://en.wikipedia.org/wiki/Richard_Cosway,718
Pierre-Auguste Cot,French Painter,https://en.wikipedia.org/wiki/Pierre-Auguste_Cot,8
Colijn de Coter,Netherlandish Painter,https://en.wikipedia.org/wiki/Colijn_de_Coter,246
Francis Cotes,English Painter,https://en.wikipedia.org/wiki/Francis_Cotes,341
Frederic George Cotman,English Painter,https://en.wikipedia.org/wiki/King%27s_College_School,"4,212"
John Joseph Cotman,English,https://en.wikipedia.org/wiki/John_Joseph_Cotman,61
John Sell Cotman,English Painter,https://en.wikipedia.org/wiki/John_Sell_Cotman,603
Charles Cottet,French Painter,https://en.wikipedia.org/wiki/Charles_Cottet,108
Daniel Cottier,British Stained Glass Artist,https://en.wikipedia.org/wiki/Daniel_Cottier,176
Robert Cottingham,American Painter,https://en.wikipedia.org/wiki/Robert_Cottingham,239
Louis-Charles-Auguste Couder,French Painter,https://en.wikipedia.org/wiki/Louis-Charles-Auguste_Couder,9
Noel Counihan,Australian Painter,https://en.wikipedia.org/wiki/Noel_Counihan,186
William Couper,American Sculptor,https://en.wikipedia.org/wiki/William_Couper,11
Gustave Courbet,French Painter,https://en.wikipedia.org/wiki/Gustave_Courbet,"12,101"
Joseph-Desire Court,French Painter,https://en.wikipedia.org/wiki/Joseph-Desire_Court,1
Franklin C. Courter,American,https://en.wikipedia.org/wiki/Benjamin_Franklin,"159,849"
Guillaume Courtois,French/Italian Painter,https://en.wikipedia.org/wiki/Guillaume_Courtois,87
Jacques Courtois,French Painter,https://en.wikipedia.org/wiki/Jacques_Courtois,185
Eanger Irving Couse,American Painter,https://en.wikipedia.org/wiki/Eanger_Irving_Couse,18
Jean Cousin the Elder,French Painter,https://en.wikipedia.org/wiki/Jean_Cousin_the_Elder,197
Henri-Nicolas Cousinet,French Silversmith,https://en.wikipedia.org/wiki/National_Museum_of_Ancient_Art,"1,246"
Samuel Cousins,British Engraver,https://en.wikipedia.org/wiki/Samuel_Cousins,72
Nicolas Coustou,French Sculptor,https://en.wikipedia.org/wiki/Nicolas_Coustou,199
Guillaume Coustou the Elder,French Sculptor,https://en.wikipedia.org/wiki/Guillaume_Coustou_the_Elder,188
Lucie Cousturier,French Painter/Writer,https://en.wikipedia.org/wiki/Lucie_Cousturier,202
Thomas Couture,French Painter,https://en.wikipedia.org/wiki/Thomas_Couture,"1,104"
Philibert-Leon Couturier,French Painter,https://en.wikipedia.org/wiki/The_Tortoise_and_the_Hare,"17,467"
Miguel Covarrubias,Mexican Painter/Illustrator,https://en.wikipedia.org/wiki/Miguel_Covarrubias,"1,174"
Eileen Cowin,American Photographer,https://en.wikipedia.org/wiki/Eileen_Cowin,53
Russell Cowles,American Painter,https://en.wikipedia.org/wiki/Russell_Cowles,323
Frank Cowper,English Painter,https://en.wikipedia.org/wiki/Frank_Cowper,162
David Cox,English Painter,https://en.wikipedia.org/wiki/David_Cox,45
Gardner Cox,American,https://en.wikipedia.org/wiki/Gardner_Cox,21
John Rogers Cox,American Painter,https://en.wikipedia.org/wiki/John_Rogers_Cox,303
Kenyon Cox,American Painter/Muralist,https://en.wikipedia.org/wiki/Kenyon_Cox,402
Stephen Cox,British Sculptor,https://en.wikipedia.org/wiki/Stephen_Cox,20
Tim Cox,American Painter,https://en.wikipedia.org/wiki/Tim_Cox,154
Walter I. Cox,English,https://en.wikipedia.org/wiki/Ronny_Cox,"45,737"
Michiel van Coxcie,Netherlandish Painter,https://en.wikipedia.org/wiki/Michiel_Coxie,280
Lee Brown Coye,American Illustrator,https://en.wikipedia.org/wiki/Lee_Brown_Coye,215
Petah Coyne,American,https://en.wikipedia.org/wiki/Petah_Coyne,145
Antoine Coypel,French Painter,https://en.wikipedia.org/wiki/Antoine_Coypel,230
Charles-Antoine Coypel,French Painter,https://en.wikipedia.org/wiki/Charles-Antoine_Coypel,258
Noel Coypel,French Designer,https://en.wikipedia.org/wiki/Noel_Coypel,8
Antoine Coysevox,French Sculptor,https://en.wikipedia.org/wiki/Antoine_Coysevox,344
Alexander Cozens,British Painter,https://en.wikipedia.org/wiki/Alexander_Cozens,280
John Robert Cozens,English Painter,https://en.wikipedia.org/wiki/John_Robert_Cozens,318
Giacomo Cozzarelli,Italian Sculptor,https://en.wikipedia.org/wiki/Santi_Giacomo_e_Niccol%C3%B2%2C_Quercegrossa,24
Guidoccio Cozzarelli,Italian Painter,https://en.wikipedia.org/wiki/Guidoccio_Cozzarelli,38
Marmaduke Cradock,British Painter,https://en.wikipedia.org/wiki/Marmaduke_Cradock,107
Josse van Craesbeeck,Flemish Painter,https://en.wikipedia.org/wiki/Joos_van_Craesbeeck,500
Kinuko Y. Craft,American Illustrator,https://en.wikipedia.org/wiki/Kinuko_Y._Craft,508
Tony Cragg,British Sculptor/Installation Artist,https://en.wikipedia.org/wiki/Tony_Cragg,851
Michael Craig-Martin,British,https://en.wikipedia.org/wiki/Michael_Craig-Martin,996
Lucas Cranach the Elder,German Painter,https://en.wikipedia.org/wiki/Lucas_Cranach_the_Elder,"7,186"
Lucas Cranach the Younger,German Painter,https://en.wikipedia.org/wiki/Lucas_Cranach_the_Younger,"1,221"
John Cranch,English Painter,https://en.wikipedia.org/wiki/John_Cranch,3
Anne Crane,American Painter,https://en.wikipedia.org/wiki/Bob_Crane,"79,576"
Bruce Crane,American Painter,https://en.wikipedia.org/wiki/Bruce_Crane,160
Walter Crane,English Illustrator,https://en.wikipedia.org/wiki/Walter_Crane,"2,366"
Toller Cranston,Canadian Painter,https://en.wikipedia.org/wiki/Toller_Cranston,"1,106"
Len Crawford,Australian Painter,https://en.wikipedia.org/wiki/Len_Crawford,1
Ralston Crawford,Canadian/American Painter,https://en.wikipedia.org/wiki/Ralston_Crawford,214
Thomas Crawford,American Sculptor,https://en.wikipedia.org/wiki/Thomas_Crawford,74
Joseph Crawhall,English Painter,https://en.wikipedia.org/wiki/Joseph_Crawhall,10
John Craxton,British Painter,https://en.wikipedia.org/wiki/John_Craxton,480
Gaspar de Crayer,Flemish Painter,https://en.wikipedia.org/wiki/Gaspar_de_Crayer,224
Martin Creed,British Installation Artist,https://en.wikipedia.org/wiki/Martin_Creed,903
Giovan Battista Crema,Italian Painter,https://en.wikipedia.org/wiki/Giovanni_Battista_Castello,72
Daniele Crespi,Italian Painter,https://en.wikipedia.org/wiki/Daniele_Crespi,125
Giovanni Battista Crespi,Italian Painter,https://en.wikipedia.org/wiki/Giovanni_Battista_Crespi,101
Giuseppe Maria Crespi,Italian Painter,https://en.wikipedia.org/wiki/Giuseppe_Maria_Crespi,109
William Nicoll Cresswell,English/Canadian Painter,https://en.wikipedia.org/wiki/William_Nicoll_Cresswell,28
Thomas Creswick,British Painter,https://en.wikipedia.org/wiki/Thomas_Creswick,88
Donato Creti,Italian Painter,https://en.wikipedia.org/wiki/Donato_Creti,321
Conrad Faber von Creuznach,German Painter,https://en.wikipedia.org/wiki/Conrad_Faber_von_Creuznach,1
Antonio Leonelli da Crevalcore,Italian,https://en.wikipedia.org/wiki/Antonio_Leonelli,26
Gregory Crewdson,American Photographer,https://en.wikipedia.org/wiki/Gregory_Crewdson,"2,365"
Francis Criss,British/American Painter,https://en.wikipedia.org/wiki/Francis_Criss,85
Joshua Cristall,English Painter,https://en.wikipedia.org/wiki/Joshua_Cristall,49
Warren Criswell,American Painter,https://en.wikipedia.org/wiki/W._A._Criswell,"1,372"
Catherine Critcher,American,https://en.wikipedia.org/wiki/Catharine_Carter_Critcher,74
Allan Rohan Crite,African-American Painter,https://en.wikipedia.org/wiki/Allan_Rohan_Crite,27
Carlo Crivelli,Italian Painter,https://en.wikipedia.org/wiki/Carlo_Crivelli,"1,870"
Vittorio Crivelli,Italian Painter,https://en.wikipedia.org/wiki/Vittorio_Crivelli,55
Simone dei Crocefissi,Italian Painter,https://en.wikipedia.org/wiki/Simone_dei_Crocefissi,10
Jean de la Croix I,French Textile Artist,https://en.wikipedia.org/wiki/Fran%C3%A7ois_P%C3%A9tis_de_la_Croix,138
Georg-Heinrich Crola,German Painter,https://en.wikipedia.org/wiki/Georg_Heinrich_Crola,68
John Crome,English Painter,https://en.wikipedia.org/wiki/John_Crome,471
Joane Cromwell,American Painter,https://en.wikipedia.org/wiki/Cecily_Bodenham,72
Ray Crooke,Australian,https://en.wikipedia.org/wiki/Ray_Crooke,122
Anthonie Jansz. van der Croos,Dutch Painter,https://en.wikipedia.org/wiki/Anthonie_Jansz._van_der_Croos,106
Jasper Francis Cropsey,American Painter,https://en.wikipedia.org/wiki/Jasper_Francis_Cropsey,958
Giovanni Battista Crosato,Italian Painter,https://en.wikipedia.org/wiki/Giovanni_Battista_Crosato,107
Dorothy Cross,Irish,https://en.wikipedia.org/wiki/Dorothy_Cross,"1,017"
Henri-Edmond Cross,French Painter,https://en.wikipedia.org/wiki/Henri-Edmond_Cross,"1,406"
Dr. William Crotch,English Printmaker,https://en.wikipedia.org/wiki/William_Crotch,359
Eyre Crowe,British Painter,https://en.wikipedia.org/wiki/Eyre_Crowe,560
William Crozier,Irish Painter,https://en.wikipedia.org/wiki/William_Crozier,15
William Cruickshank,Scottish/Canadian Painter,https://en.wikipedia.org/wiki/William_Cruickshank,1
George Cruikshank,English Illustrator,https://en.wikipedia.org/wiki/George_Cruikshank,"2,821"
Isaac Cruikshank,English Illustrator,https://en.wikipedia.org/wiki/Isaac_Cruikshank,758
Robert Crumb,American Illustrator,https://en.wikipedia.org/wiki/Robert_Crumb,"37,646"
Woody Crumbo,Native American Printmaker,https://en.wikipedia.org/wiki/Woody_Crumbo,364
William Crutchfield,American Printmaker,https://en.wikipedia.org/wiki/William_Crutchfield,87
Emilio Cruz,African-American Painter,https://en.wikipedia.org/wiki/Emilio_Cruz,7
Juan Pantoja de la Cruz,Spanish Painter,https://en.wikipedia.org/wiki/Juan_Pantoja_de_la_Cruz,373
Carlos Cruz-Diez,Venezuelan Painter,https://en.wikipedia.org/wiki/Carlos_Cruz-Diez,571
Istvan Csok,Hungarian Painter,https://en.wikipedia.org/wiki/Istvan_Csok,1
Tivadar Csontvary Kosztka,Hungarian Painter,https://en.wikipedia.org/wiki/Tivadar_Csontvary_Kosztka,0
Enzo Cucchi,Italian Painter,https://en.wikipedia.org/wiki/Enzo_Cucchi,583
Edward Cucuel,American Painter,https://en.wikipedia.org/wiki/Edward_Cucuel,166
Jose Luis Cuevas,Mexican Painter,https://en.wikipedia.org/wiki/Jose_Luis_Cuevas,15
George Cuitt Jr.,British Painter,https://en.wikipedia.org/wiki/George_Cuitt_Jr.,1
Maurice Galbraith Cullen,Canadian Painter,https://en.wikipedia.org/wiki/Maurice_Galbraith_Cullen,37
Johann M. Culverhouse,American Painter,https://en.wikipedia.org/wiki/Wissahickon_Creek,736
Michael Cummings,African-American Textile Artist,https://en.wikipedia.org/wiki/Michael_Cummings,149
Thomas Seir Cummings,American Miniaturist,https://en.wikipedia.org/wiki/Thomas_Seir_Cummings,41
Charles Cundall,British Painter,https://en.wikipedia.org/wiki/Charles_Cundall,101
Rinaldo Cuneo,American Painter,https://en.wikipedia.org/wiki/Rinaldo_Cuneo,96
Ben Cunningham,American,https://en.wikipedia.org/wiki/Ben_Cunningham,19
Earl Cunningham,American Artist,https://en.wikipedia.org/wiki/Earl_Cunningham,143
Imogen Cunningham,American Photographer,https://en.wikipedia.org/wiki/Imogen_Cunningham,"1,736"
Greg Curnoe,Canadian Painter,https://en.wikipedia.org/wiki/Greg_Curnoe,352
Francesco Curradi,Italian Painter,https://en.wikipedia.org/wiki/Francesco_Curradi,67
Charles Courtney Curran,American Painter,https://en.wikipedia.org/wiki/Charles_Courtney_Curran,591
Ken Currie,British Painter,https://en.wikipedia.org/wiki/Ken_Currie,848
Currier and Ives,American Publisher,https://en.wikipedia.org/wiki/Currier_and_Ives,"2,980"
John Currin,American Painter,https://en.wikipedia.org/wiki/John_Currin,"1,000"
John Steuart Curry,American Painter,https://en.wikipedia.org/wiki/John_Steuart_Curry,"1,393"
Edward S. Curtis,American Photographer,https://en.wikipedia.org/wiki/Edward_S._Curtis,"4,202"
Philip Curtis,American Painter,https://en.wikipedia.org/wiki/Philip_Curtis,271
R.W. Curtis,Painter,https://en.wikipedia.org/wiki/John_Curtis,"11,126"
Eleanor Parke Custis,American Painter/Photographer,https://en.wikipedia.org/wiki/Eleanor_Parke_Custis,10
Eugene Cuvelier,French Photographer,https://en.wikipedia.org/wiki/Forest_of_Fontainebleau,"2,209"
Frans Cuyck Van Myerop,Flemish Painter,https://en.wikipedia.org/wiki/Frans_Cuyck_van_Myerop,6
Aelbert Cuyp,Dutch Painter,https://en.wikipedia.org/wiki/Aelbert_Cuyp,941
Benjamin Gerritsz. Cuyp,Dutch Painter,https://en.wikipedia.org/wiki/Benjamin_Gerritsz._Cuyp,51
Jacob Gerritz. Cuyp,Dutch Painter,https://en.wikipedia.org/wiki/Jacob_Gerritz._Cuyp,N/A
Theodore Caruelle d'Aligny,French Painter,https://en.wikipedia.org/wiki/Theodore_Caruelle_d%27Aligny,0
Pierre Jean David d'Angers,French Sculptor,https://en.wikipedia.org/wiki/Pierre_Jean_David_d%27Angers,2
Allan D'Arcangelo,American Artist,https://en.wikipedia.org/wiki/Allan_D%27Arcangelo,806
Jacques d'Arthois,Flemish Painter,https://en.wikipedia.org/wiki/Jacques_d%27Arthois,116
Prosper d'Epinay,French Sculptor,https://en.wikipedia.org/wiki/Prosper_d%27Epinay,3
Georges d'Espagnat,French Painter,https://en.wikipedia.org/wiki/Georges_d%27Espagnat,0
