snapshot_utc,season,team_abbr,team_name,team_slug,player,player_key,player_url,position,age,service_time_yos,options_remaining,minor_status,roster_section_tax,roster_section_cash,roster_section_contract,rank_tax,rank_cash,contract_type_tax,contract_type_contracts,contract_subtype_contracts,luxury_tax_salary,luxury_tax_pct_league_cbt,total_cash,base_cash,signing_bonus,free_agent_year,contract_signed_year,contract_start_year,contract_end_year,contract_years,contract_value,contract_aav,mlb_person_id,mlb_roster_team,mlb_roster_status,matched_to_mlb_40man,source_urls,validation_flags,parse_notes
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Brett Sullivan,brettsullivan,https://www.spotrac.com/mlb/player/_/id/49431/brett-sullivan,C,32,0.122,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Free Agent,Free Agent,,800000,0.33,800000,800000,,,2026,2026,2026,1,800000,800000,664954,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Chad Stevens,chadstevens,https://www.spotrac.com/mlb/player/_/id/73722/chad-stevens,SS,27,0.005,,,2026 Minor,2026 Minor,,,,Free Agent,,,100104,0.04,100104,100104,,,,,,,,,677060,COL,Reassigned to Minors,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Chase Dollander,chasedollander,https://www.spotrac.com/mlb/player/_/id/83154/chase-dollander,SP,24,0.141,,,2026 Injured List,2026 Injured List,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,782000,,782000,782000,,,2026,2026,2026,1,782000,782000,801403,COL,Injured 60-Day,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Christopher Green,christophergreen,https://www.spotrac.com/mlb/player/_/id/105860/christopher-green,P,17,,,,,2026 Signing Bonus,,,,,,,,,130000,,130000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Cole Carrigg,colecarrigg,https://www.spotrac.com/mlb/player/_/id/84815/cole-carrigg,C,24,,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,458810,0.19,458810,458810,,,2026,2026,2026,1,780000,780000,694249,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Dilan Lopez,dilanlopez,https://www.spotrac.com/mlb/player/_/id/105386/dilan-lopez,P,17,,,,,2026 Signing Bonus,,,,,,,,,250000,,250000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Douglas Veliz,douglasveliz,https://www.spotrac.com/mlb/player/_/id/105687/douglas-veliz,C,17,,,,,2026 Signing Bonus,,,,,,,,,50000,,50000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Edouard Julien,edouardjulien,https://www.spotrac.com/mlb/player/_/id/32320/edouard-julien,2B,27,2.009,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,792750,0.32,792750,792750,,,2026,2026,2026,1,792750,792750,666397,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Eiberson Castellano,eibersoncastellano,https://www.spotrac.com/mlb/player/_/id/85903/eiberson-castellano,RP,25,,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,442126,0.18,442126,442126,,,2026,2026,2026,1,780000,780000,682769,COL,Reassigned to Minors,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Emanuel Mejia,emanuelmejia,https://www.spotrac.com/mlb/player/_/id/105779/emanuel-mejia,P,17,,,,,2026 Signing Bonus,,,,,,,,,125000,,125000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Emil Perez,emilperez,https://www.spotrac.com/mlb/player/_/id/105770/emil-perez,SS,17,,,,,2026 Signing Bonus,,,,,,,,,50000,,50000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Ezequiel Tovar,ezequieltovar,https://www.spotrac.com/mlb/player/_/id/74805/ezequiel-tovar,SS,24,3.014,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Extension Pre-Arbitration,Extension Pre-Arbitration,,9071429,3.72,5000000,5000000,,,2024,2024,2031,7,63500000,9071429,678662,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Gabriel Hughes,gabrielhughes,https://www.spotrac.com/mlb/player/_/id/78011/gabriel-hughes,RP,24,,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,367048,0.15,367048,367048,,,2026,2026,2026,1,780000,780000,687312,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Gemerson Blanco,gemersonblanco,https://www.spotrac.com/mlb/player/_/id/105688/gemerson-blanco,OF,16,,,,,2026 Signing Bonus,,,,,,,,,150000,,150000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Hunter Goodman,huntergoodman,https://www.spotrac.com/mlb/player/_/id/73372/hunter-goodman,C,26,2.010,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,810000,0.33,810000,810000,,,2026,2026,2026,1,810000,810000,696100,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Ismael Contreras,ismaelcontreras,https://www.spotrac.com/mlb/player/_/id/105384/ismael-contreras,P,16,,,,,2026 Signing Bonus,,,,,,,,,700000,,700000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jaden Hill,jadenhill,https://www.spotrac.com/mlb/player/_/id/73306/jaden-hill,RP,26,0.097,,,2026 Injured List,2026 Injured List,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,782000,0.32,782000,782000,,,2026,2026,2026,1,782000,782000,677955,COL,Injured 15-Day,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jake McCarthy,jakemccarthy,https://www.spotrac.com/mlb/player/_/id/26062/jake-mccarthy,LF,28,3.124,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Arbitration 1,Arbitration,,1525000,0.63,1525000,1525000,,,2026,2026,2026,1,1525000,1525000,664983,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jean Nino,jeannino,https://www.spotrac.com/mlb/player/_/id/105686/jean-nino,P,18,,,,,2026 Signing Bonus,,,,,,,,,50000,,50000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jeff Criswell,jeffcriswell,https://www.spotrac.com/mlb/player/_/id/48414/jeff-criswell,RP,27,1.040,,,2026 Minor,2026 Minor,,,,Pre-Arbitration,,,12594,0.01,12594,12594,,,,,,,,,676105,COL,Reassigned to Minors,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jendry Guaraco,jendryguaraco,https://www.spotrac.com/mlb/player/_/id/105387/jendry-guaraco,SS,17,,,,,2026 Signing Bonus,,,,,,,,,250000,,250000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jimmy Herget,jimmyherget,https://www.spotrac.com/mlb/player/_/id/28200/jimmy-herget,RP,32,4.069,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Arbitration 2,Arbitration,,1550000,0.64,1550000,1550000,,,2026,2026,2026,1,1550000,1550000,623474,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Johander Barrios,johanderbarrios,https://www.spotrac.com/mlb/player/_/id/105839/johander-barrios,P,17,,,,,2026 Signing Bonus,,,,,,,,,75000,,75000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,John Brebbia,johnbrebbia,https://www.spotrac.com/mlb/player/_/id/22647/john-brebbia,RP,36,8.004,,,2026 Dead Money,2026 Dead Money,,,,,,,45450,0.02,45450,45450,,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jordan Beck,jordanbeck,https://www.spotrac.com/mlb/player/_/id/31419/jordan-beck,RF,25,1.153,,,2026 Minor,2026 Minor,,,,Pre-Arbitration,,,403008,0.17,403008,403008,,,,,,,,,687597,COL,Reassigned to Minors,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jordan Romano,jordanromano,https://www.spotrac.com/mlb/player/_/id/28249/jordan-romano,RP,33,6.051,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Free Agent,Free Agent,,386325,0.16,386325,386325,,,2026,2026,2026,1,850000,850000,605447,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jose Gudino,josegudino,https://www.spotrac.com/mlb/player/_/id/105584/jose-gudino,C,17,,,,,2026 Signing Bonus,,,,,,,,,350000,,350000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Jose Quintana,josequintana,https://www.spotrac.com/mlb/player/_/id/10660/jose-quintana,SP,37,13.133,,,2026 Injured List,2026 Injured List,Colorado Rockies Contracts,,,Free Agent,Free Agent,,6000000,,6000000,6000000,,,2026,2026,2026,1,6000000,6000000,500779,COL,Injured 60-Day,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Juan Mejia,juanmejia,https://www.spotrac.com/mlb/player/_/id/86132/juan-mejia,RP,25,0.144,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,782000,0.32,782000,782000,,,2026,2026,2026,1,782000,782000,675848,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Juan Villamizar,juanvillamizar,https://www.spotrac.com/mlb/player/_/id/105689/juan-villamizar,P,17,,,,,2026 Signing Bonus,,,,,,,,,150000,,150000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Kalhey Chan,kalheychan,https://www.spotrac.com/mlb/player/_/id/105685/kalhey-chan,P,17,,,,,2026 Signing Bonus,,,,,,,,,100000,,100000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Keegan Thompson,keeganthompson,https://www.spotrac.com/mlb/player/_/id/23316/keegan-thompson,RP,31,3.006,,,2026 Minor,2026 Minor,,,,Free Agent,,,1010444,,1010444,1010444,,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Kevin Meza,kevinmeza,https://www.spotrac.com/mlb/player/_/id/108546/kevin-meza,P,17,,,,,2026 Signing Bonus,,,,,,,,,55000,,55000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Kris Bryant,krisbryant,https://www.spotrac.com/mlb/player/_/id/14057/kris-bryant,OF,34,10.171,,,2026 Injured List,2026 Injured List,Colorado Rockies Contracts,,,Free Agent,Free Agent,,26000000,,26000000,26000000,,,2022,2022,2028,7,182000000,26000000,592178,COL,Injured 60-Day,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Kyle Freeland,kylefreeland,https://www.spotrac.com/mlb/player/_/id/17685/kyle-freeland,SP,33,8.144,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Extension Arbitration,Extension Arbitration,,12900000,5.29,16000000,16000000,,,2022,2022,2027,5,64500000,12900000,607536,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Kyle Karros,kylekarros,https://www.spotrac.com/mlb/player/_/id/84888/kyle-karros,3B,23,0.052,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,782000,0.32,782000,782000,,,2026,2026,2026,1,782000,782000,691720,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Luis Martinez,luismartinez,https://www.spotrac.com/mlb/player/_/id/105837/luis-martinez,P,17,,,,,2026 Signing Bonus,,,,,,,,,260000,,260000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Luis Peralta,luisperalta,https://www.spotrac.com/mlb/player/_/id/88001/luis-peralta,RP,25,0.106,,,2026 Dead Money,2026 Dead Money,,,,,,,116788,0.05,116788,116788,,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Maiker Ramirez,maikerramirez,https://www.spotrac.com/mlb/player/_/id/105388/maiker-ramirez,SS,17,,,,,2026 Signing Bonus,,,,,,,,,200000,,200000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,McCade Brown,mccadebrown,https://www.spotrac.com/mlb/player/_/id/73341/mccade-brown,SP,26,0.036,,,2026 Injured List,2026 Injured List,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,782000,,782000,782000,,,2026,2026,2026,1,782000,782000,685326,COL,Injured 60-Day,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Michael Lorenzen,michaellorenzen,https://www.spotrac.com/mlb/player/_/id/14094/michael-lorenzen,SP,34,10.159,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Free Agent,Free Agent,,8000000,3.28,7750000,7750000,,,2026,2026,2027,1,8000000,8000000,547179,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Mickey Moniak,mickeymoniak,https://www.spotrac.com/mlb/player/_/id/20151/mickey-moniak,CF,28,4.027,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Arbitration 2,Arbitration,,4000000,1.64,4000000,4000000,,,2026,2026,2026,1,4000000,4000000,666160,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Miguel Vargas,miguelvargas,https://www.spotrac.com/mlb/player/_/id/105840/miguel-vargas,P,17,,,,,2026 Signing Bonus,,,,,,,,,150000,,150000,,,,,,,,678246,CHW,Active,true_other_team,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Omar Marrugo,omarmarrugo,https://www.spotrac.com/mlb/player/_/id/105835/omar-marrugo,SS,16,,,,,2026 Signing Bonus,,,,,,,,,40000,,40000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Pierson Ohl,piersonohl,https://www.spotrac.com/mlb/player/_/id/73904/pierson-ohl,SP,26,0.050,,,2026 Injured List,2026 Injured List,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,782000,,782000,782000,,,2026,2026,2026,1,782000,782000,701487,COL,Injured 60-Day,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,RJ Petit,rjpetit,https://www.spotrac.com/mlb/player/_/id/73890/rj-petit,RP,26,,,,2026 Injured List,2026 Injured List,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,780000,,780000,780000,,,2026,2026,2026,1,780000,780000,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Rafael Quezada,rafaelquezada,https://www.spotrac.com/mlb/player/_/id/105691/rafael-quezada,P,18,,,,,2026 Signing Bonus,,,,,,,,,15000,,15000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Richard De Los Santos,richarddelossantos,https://www.spotrac.com/mlb/player/_/id/105383/richard-de-los-santos,SS,17,,,,,2026 Signing Bonus,,,,,,,,,1000000,,1000000,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026,not_found_on_tax_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Ryan Feltner,ryanfeltner,https://www.spotrac.com/mlb/player/_/id/26155/ryan-feltner,SP,29,3.071,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Arbitration 2 Super Two,Arbitration,,2450000,1.00,2450000,2450000,,,2026,2026,2026,1,2450000,2450000,663372,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Ryan McMahon,ryanmcmahon,https://www.spotrac.com/mlb/player/_/id/24380/ryan-mcmahon,3B,,8.006,,,2026 Retained,,,,,Retained,,,-801996,,,,,,,,,,,,641857,NYY,Active,true_other_team,https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_cash_page;not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Ryan Ritter,ryanritter,https://www.spotrac.com/mlb/player/_/id/78709/ryan-ritter,SS,25,0.115,,,2026 Minor,2026 Minor,,,,Pre-Arbitration,,,37636,0.02,37636,37636,,,,,,,,,690022,COL,Reassigned to Minors,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Sammy Peralta,sammyperalta,https://www.spotrac.com/mlb/player/_/id/32014/sammy-peralta,RP,28,0.970,,,2026 Minor,2026 Minor,,,,Pre-Arbitration,,,58394,,58394,58394,,,,,,,,,,,,false,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Sean Sullivan,seansullivan,https://www.spotrac.com/mlb/player/_/id/84800/sean-sullivan,SP,23,,,,2026 Minor,2026 Minor,,,,Pre-Arbitration,,,79249,0.03,79249,79249,,,,,,,,,807743,COL,Reassigned to Minors,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Seth Halvorsen,sethhalvorsen,https://www.spotrac.com/mlb/player/_/id/79556/seth-halvorsen,RP,26,1.031,,,2026 Injured List,2026 Injured List,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,575598,0.24,575598,575598,,,2026,2026,2026,1,780000,780000,678020,COL,Injured 15-Day,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,Sterlin Thompson,sterlinthompson,https://www.spotrac.com/mlb/player/_/id/78018/sterlin-thompson,RF,25,,,,2026 Minor,2026 Minor,,,,Pre-Arbitration,,,145985,0.06,145985,145985,,,,,,,,,694514,COL,Reassigned to Minors,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,not_found_on_contracts_page,
2026-07-08T14:16:26+00:00,2026,COL,Colorado Rockies,colorado-rockies,T.J. Rumfield,tjrumfield,https://www.spotrac.com/mlb/player/_/id/73731/tj-rumfield,1B,26,,,,2026 Active Roster,2026 Active Roster,Colorado Rockies Contracts,,,Pre-Arbitration,Pre-Arbitration,,780000,0.32,780000,780000,,,2026,2026,2026,1,780000,780000,681198,COL,Active,true,https://www.spotrac.com/mlb/colorado-rockies/cash/_/year/2026 | https://www.spotrac.com/mlb/colorado-rockies/contracts | https://www.spotrac.com/mlb/colorado-rockies/tax/_/year/2026,,
